2020-05-03_0:00,42.35,0.45,104.42605,0.5475613,0.019355284,0.5475613,2.1452866,1.9170656
2020-05-03_0:00,42.35,0.55,102.83233,0.52787215,0.018424474,0.52787215,2.1716194,1.9572681
2020-05-03_0:00,42.35,0.65,101.49179,0.5572389,0.025608059,0.5572389,2.3584778,2.0494325
2020-05-03_0:00,42.35,0.75,105.27006,0.6693838,0.017983936,0.6693838,2.2437394,2.1036932
2020-05-03_0:00,42.35,0.85,104.926384,0.496928,0.0084129255,0.496928,2.145585,2.0624285
2020-05-03_0:00,42.35,0.95,100.97025,0.45169485,0.010004542,0.45169485,2.2958932,2.0669227
2020-05-03_0:00,42.35,1.05,98.83231,0.66654164,0.015575197,0.66654164,2.5685,2.160519
2020-05-03_0:00,42.35,1.15,98.58232,0.64700884,0.012619339,0.64700884,2.6745842,2.272529
2020-05-03_0:00,42.35,1.25,99.04935,0.7498883,0.011720502,0.7498883,2.9073863,2.4354315
2020-05-03_0:00,42.35,1.35,97.57659,0.6636213,0.019177647,0.6636213,3.0343888,2.5269635
2020-05-03_0:00,42.35,1.45,97.93709,1.0782657,0.023437351,1.0782657,2.8213823,2.4693208
2020-05-03_0:00,42.35,1.55,96.48855,1.0475347,0.019532919,1.0475347,2.6900313,2.403624
2020-05-03_0:00,42.35,1.65,97.53253,1.3572674,0.02102506,1.3572674,2.7600908,2.3167815
2020-05-03_0:00,42.35,1.75,102.413055,1.8892009,0.024393031,1.8892009,2.7149713,2.2469707
2020-05-03_0:00,42.35,1.85,103.68771,2.392585,0.042618454,2.392585,3.2321327,2.4579093
2020-05-03_0:00,42.35,1.95,100.65733,2.0874567,0.047546066,2.0874567,3.4583695,2.5887666
2020-05-03_0:00,42.35,2.05,94.76983,1.2838897,0.037655313,1.2838897,2.657659,2.193726
2020-05-03_0:00,42.35,2.15,95.23333,0.7912206,0.030962,0.7912206,2.5484343,2.0525804
2020-05-03_0:00,42.35,2.25,94.72532,0.6827776,0.028794844,0.6827776,2.5208795,1.9875834
2020-05-03_0:00,42.35,2.35,98.67935,0.63522804,0.031168057,0.63522804,2.4996486,1.9263204
2020-05-03_0:00,42.35,2.45,100.015175,0.61551756,0.031558856,0.61551756,2.4008546,1.8857129
2020-05-03_0:00,42.35,2.55,103.65838,0.63119215,0.03315047,0.63119215,2.4534633,1.8768702
2020-05-03_0:00,42.35,2.65,106.069336,0.5694389,0.05587718,0.5694389,2.8972824,2.6729198
2020-05-03_0:00,42.35,2.75,111.15478,0.86380965,0.058595005,0.86380965,2.766429,2.2044623
2020-05-03_0:00,42.35,2.85,108.82397,2.0009835,0.07753453,2.0009835,3.118176,2.368008
2020-05-03_0:00,42.35,2.95,110.457306,2.2391717,0.08186173,2.2391717,3.118176,2.4760318
2020-05-03_0:00,42.35,3.05,112.20729,2.2375302,0.087659754,2.2375302,3.3871875,2.5835013
2020-05-03_0:00,42.25,0.25,104.76466,0.6966616,0.02194166,0.6966616,2.3483882,2.2254908
